date,open,high,low,close,volume,p_change,v_change
1960-10-28,53.41,53.41,53.41,53.41,2490000,-0.003916431,-0.14137931
1960-10-31,53.389999,53.389999,53.389999,53.389999,2460000,-0.00037448,-0.012048193
1960-11-01,53.939999,53.939999,53.939999,53.939999,2600000,0.010301555,0.056910569
1960-11-02,54.220001,54.220001,54.220001,54.220001,2780000,0.00519099,0.069230769
1960-11-03,54.43,54.43,54.43,54.43,2580000,0.003873091,-0.071942446
1960-11-04,54.900002,54.900002,54.900002,54.900002,3050000,0.008634981,0.182170543
1960-11-07,55.110001,55.110001,55.110001,55.110001,3540000,0.003825118,0.160655738
1960-11-09,55.349998,55.349998,55.349998,55.349998,3450000,0.004354872,-0.025423729
1960-11-10,56.43,56.43,56.43,56.43,4030000,0.019512232,0.168115942
1960-11-11,55.869999,55.869999,55.869999,55.869999,2730000,-0.009923817,-0.322580645
1960-11-14,55.59,55.59,55.59,55.59,2660000,-0.005011616,-0.025641026
1960-11-15,55.810001,55.810001,55.810001,55.810001,2990000,0.003957564,0.12406015
1960-11-16,55.700001,55.700001,55.700001,55.700001,3110000,-0.001970973,0.040133779
1960-11-17,55.549999,55.549999,55.549999,55.549999,2450000,-0.002693034,-0.21221865
1960-11-18,55.82,55.82,55.82,55.82,2760000,0.004860504,0.126530612
1960-11-21,55.93,55.93,55.93,55.93,3090000,0.00197062,0.119565217
1960-11-22,55.720001,55.720001,55.720001,55.720001,3430000,-0.003754675,0.110032362
1960-11-23,55.799999,55.799999,55.799999,55.799999,3000000,0.001435714,-0.125364431
1960-11-25,56.130001,56.130001,56.130001,56.130001,3190000,0.005914014,0.063333333
1960-11-28,56.029999,56.029999,56.029999,56.029999,3860000,-0.001781614,0.210031348
1960-11-29,55.830002,55.830002,55.830002,55.830002,3630000,-0.003569463,-0.059585492
1960-11-30,55.540001,55.540001,55.540001,55.540001,3080000,-0.005194358,-0.151515152
1960-12-01,55.299999,55.299999,55.299999,55.299999,3090000,-0.004321246,0.003246753
1960-12-02,55.389999,55.389999,55.389999,55.389999,3140000,0.001627486,0.01618123
1960-12-05,55.310001,55.310001,55.310001,55.310001,3290000,-0.001444268,0.047770701
1960-12-06,55.470001,55.470001,55.470001,55.470001,3360000,0.002892786,0.021276596
1960-12-07,56.02,56.02,56.02,56.02,3660000,0.009915251,0.089285714
1960-12-08,56.150002,56.150002,56.150002,56.150002,3540000,0.002320635,-0.032786885
1960-12-09,56.650002,56.650002,56.650002,56.650002,4460000,0.008904719,0.259887006
1960-12-12,56.849998,56.849998,56.849998,56.849998,3020000,0.003530379,-0.322869955
1960-12-13,56.880001,56.880001,56.880001,56.880001,3500000,0.000527757,0.158940397
1960-12-14,56.84,56.84,56.84,56.84,3880000,-0.000703252,0.108571429
1960-12-15,56.68,56.68,56.68,56.68,3660000,-0.002814919,-0.056701031
1960-12-16,57.200001,57.200001,57.200001,57.200001,3770000,0.00917433,0.030054645
1960-12-19,57.130001,57.130001,57.130001,57.130001,3630000,-0.001223776,-0.037135279
1960-12-20,57.09,57.09,57.09,57.09,3340000,-0.000700175,-0.079889807
1960-12-21,57.549999,57.549999,57.549999,57.549999,4060000,0.008057436,0.215568862
1960-12-22,57.389999,57.389999,57.389999,57.389999,3820000,-0.002780191,-0.0591133
1960-12-23,57.439999,57.439999,57.439999,57.439999,3580000,0.000871232,-0.062827225
1960-12-27,57.52,57.52,57.52,57.52,3270000,0.001392775,-0.086592179
1960-12-28,57.779999,57.779999,57.779999,57.779999,3620000,0.00452015,0.107033639
1960-12-29,58.049999,58.049999,58.049999,58.049999,4340000,0.004672897,0.198895028
1960-12-30,58.110001,58.110001,58.110001,58.110001,5300000,0.001033626,0.221198157
1961-01-03,57.57,57.57,57.57,57.57,2770000,-0.009292738,-0.477358491
1961-01-04,58.360001,58.360001,58.360001,58.360001,3840000,0.013722442,0.386281588
1961-01-05,58.57,58.57,58.57,58.57,4130000,0.003598338,0.075520833
1961-01-06,58.400002,58.400002,58.400002,58.400002,3620000,-0.002902476,-0.123486683
1961-01-09,58.810001,58.810001,58.810001,58.810001,4210000,0.007020531,0.162983425
1961-01-10,58.970001,58.970001,58.970001,58.970001,4840000,0.002720626,0.149643705
1961-01-11,59.139999,59.139999,59.139999,59.139999,4370000,0.002882788,-0.097107438
1961-01-12,59.32,59.32,59.32,59.32,4270000,0.003043642,-0.022883295
1961-01-13,59.599998,59.599998,59.599998,59.599998,4520000,0.004720128,0.058548009
1961-01-16,59.580002,59.580002,59.580002,59.580002,4510000,-0.000335503,-0.002212389
1961-01-17,59.639999,59.639999,59.639999,59.639999,3830000,0.001006999,-0.150776053
1961-01-18,59.68,59.68,59.68,59.68,4390000,0.000670708,0.146214099
1961-01-19,59.77,59.77,59.77,59.77,4740000,0.001508043,0.079726651
1961-01-20,59.959999,59.959999,59.959999,59.959999,3270000,0.003178836,-0.310126582
1961-01-23,60.290001,60.290001,60.290001,60.290001,4450000,0.005503703,0.360856269
1961-01-24,60.450001,60.450001,60.450001,60.450001,4280000,0.00265384,-0.038202247
1961-01-25,60.529999,60.529999,60.529999,60.529999,4470000,0.001323375,0.044392523
1961-01-26,60.619999,60.619999,60.619999,60.619999,4110000,0.001486866,-0.080536913
1961-01-27,61.240002,61.240002,61.240002,61.240002,4510000,0.010227697,0.097323601
1961-01-30,61.970001,61.970001,61.970001,61.970001,5190000,0.011920297,0.150776053
1961-01-31,61.779999,61.779999,61.779999,61.779999,4690000,-0.003066032,-0.096339114
1961-02-01,61.900002,61.900002,61.900002,61.900002,4380000,0.001942425,-0.066098081
1961-02-02,62.299999,62.299999,62.299999,62.299999,4900000,0.006461987,0.118721461
1961-02-03,62.220001,62.220001,62.220001,62.220001,5210000,-0.001284077,0.063265306
1961-02-06,61.759998,61.759998,61.759998,61.759998,3890000,-0.007393169,-0.253358925
1961-02-07,61.650002,61.650002,61.650002,61.650002,4020000,-0.001781023,0.033419023
1961-02-08,62.209999,62.209999,62.209999,62.209999,4940000,0.009083487,0.228855721
1961-02-09,62.02,62.02,62.02,62.02,5590000,-0.003054155,0.131578947
1961-02-10,61.5,61.5,61.5,61.5,4840000,-0.008384392,-0.134168157
1961-02-13,61.139999,61.139999,61.139999,61.139999,3560000,-0.005853675,-0.26446281
1961-02-14,61.41,61.41,61.41,61.41,4490000,0.004416111,0.261235955
1961-02-15,61.919998,61.919998,61.919998,61.919998,5200000,0.008304804,0.158129176
1961-02-16,62.299999,62.299999,62.299999,62.299999,5070000,0.006136967,-0.025
1961-02-17,62.099998,62.099998,62.099998,62.099998,4640000,-0.003210289,-0.084812623
1961-02-20,62.32,62.32,62.32,62.32,4680000,0.003542705,0.00862069
1961-02-21,62.360001,62.360001,62.360001,62.360001,5070000,0.000641865,0.083333333
1961-02-23,62.59,62.59,62.59,62.59,5620000,0.003688246,0.108481262
1961-02-24,62.84,62.84,62.84,62.84,5330000,0.003994248,-0.051601423
1961-02-27,63.299999,63.299999,63.299999,63.299999,5470000,0.007320162,0.026266417
1961-02-28,63.439999,63.439999,63.439999,63.439999,5830000,0.00221169,0.065813528
1961-03-01,63.43,63.43,63.43,63.43,4970000,-0.000157613,-0.147512864
1961-03-02,63.849998,63.849998,63.849998,63.849998,5300000,0.006621441,0.06639839
1961-03-03,63.950001,63.950001,63.950001,63.950001,5530000,0.001566218,0.043396226
1961-03-06,64.050003,64.050003,64.050003,64.050003,5650000,0.001563753,0.021699819
1961-03-07,63.470001,63.470001,63.470001,63.470001,5540000,-0.009055456,-0.019469027
1961-03-08,63.439999,63.439999,63.439999,63.439999,5910000,-0.000472696,0.066787004
1961-03-09,63.5,63.5,63.5,63.5,6010000,0.000945791,0.016920474
1961-03-10,63.48,63.48,63.48,63.48,5950000,-0.000314961,-0.009983361
1961-03-13,63.66,63.66,63.66,63.66,5080000,0.002835539,-0.146218487
1961-03-14,63.380001,63.380001,63.380001,63.380001,4900000,-0.004398351,-0.035433071
1961-03-15,63.57,63.57,63.57,63.57,4900000,0.002997775,0
1961-03-16,64.209999,64.209999,64.209999,64.209999,5610000,0.010067626,0.144897959
1961-03-17,64,64,64,64,5960000,-0.003270503,0.062388592
1961-03-20,64.860001,64.860001,64.860001,64.860001,5780000,0.013437516,-0.030201342
1961-03-21,64.739998,64.739998,64.739998,64.739998,5800000,-0.001850185,0.003460208
1961-03-22,64.699997,64.699997,64.699997,64.699997,5840000,-0.000617872,0.006896552
1961-03-23,64.529999,64.529999,64.529999,64.529999,2170000,-0.002627481,-0.628424658
1961-03-24,64.419998,64.419998,64.419998,64.419998,4390000,-0.001704649,1.023041475
1961-03-27,64.349998,64.349998,64.349998,64.349998,4190000,-0.001086619,-0.045558087
1961-03-28,64.379997,64.379997,64.379997,64.379997,4630000,0.000466185,0.105011933
1961-03-29,64.93,64.93,64.93,64.93,5330000,0.008543073,0.151187905
1961-03-30,65.059998,65.059998,65.059998,65.059998,5610000,0.002002125,0.052532833
1961-04-03,65.599998,65.599998,65.599998,65.599998,6470000,0.008300031,0.153297683
1961-04-04,65.660004,65.660004,65.660004,65.660004,7080000,0.000914726,0.094281298
1961-04-05,65.459999,65.459999,65.459999,65.459999,5430000,-0.00304607,-0.233050847
1961-04-06,65.610001,65.610001,65.610001,65.610001,4910000,0.002291506,-0.095764273
1961-04-07,65.959999,65.959999,65.959999,65.959999,5100000,0.005334522,0.038696538
1961-04-10,66.529999,66.529999,66.529999,66.529999,5550000,0.008641601,0.088235294
1961-04-11,66.620003,66.620003,66.620003,66.620003,5230000,0.001352833,-0.057657658
1961-04-12,66.309998,66.309998,66.309998,66.309998,4870000,-0.004653332,-0.068833652
1961-04-13,66.260002,66.260002,66.260002,66.260002,4770000,-0.000753974,-0.020533881
1961-04-14,66.370003,66.370003,66.370003,66.370003,5240000,0.001660142,0.098532495
1961-04-17,68.68,68.68,68.68,68.68,5860000,0.034804835,0.118320611
1961-04-18,66.199997,66.199997,66.199997,66.199997,4830000,-0.036109537,-0.175767918
1961-04-19,65.809998,65.809998,65.809998,65.809998,4870000,-0.005891224,0.008281573
1961-04-20,65.82,65.82,65.82,65.82,4810000,0.000151983,-0.012320329
1961-04-21,65.769997,65.769997,65.769997,65.769997,4340000,-0.000759693,-0.097713098
1961-04-24,64.400002,64.400002,64.400002,64.400002,4590000,-0.020830091,0.057603687
1961-04-25,65.300003,65.300003,65.300003,65.300003,4670000,0.01397517,0.017429194
1961-04-26,65.550003,65.550003,65.550003,65.550003,4980000,0.003828484,0.066381156
1961-04-27,65.459999,65.459999,65.459999,65.459999,4450000,-0.001373059,-0.106425703
1961-04-28,65.309998,65.309998,65.309998,65.309998,3710000,-0.002291491,-0.166292135
1961-05-01,65.169998,65.169998,65.169998,65.169998,3710000,-0.002143623,0
1961-05-02,65.639999,65.639999,65.639999,65.639999,4110000,0.007211923,0.107816712
1961-05-03,66.18,66.18,66.18,66.18,4940000,0.008226706,0.201946472
1961-05-04,66.440002,66.440002,66.440002,66.440002,5350000,0.00392871,0.082995951
1961-05-05,66.519997,66.519997,66.519997,66.519997,4980000,0.001204019,-0.069158879
1961-05-08,66.410004,66.410004,66.410004,66.410004,5170000,-0.001653533,0.03815261
1961-05-09,66.470001,66.470001,66.470001,66.470001,5380000,0.000903433,0.040618956
1961-05-10,66.410004,66.410004,66.410004,66.410004,5450000,-0.000902618,0.013011152
1961-05-11,66.389999,66.389999,66.389999,66.389999,5170000,-0.000301235,-0.051376147
1961-05-12,66.5,66.5,66.5,66.5,4840000,0.001656891,-0.063829787
1961-05-15,66.830002,66.830002,66.830002,66.830002,4840000,0.004962436,0
1961-05-16,67.080002,67.080002,67.080002,67.080002,5110000,0.003740835,0.055785124
1961-05-17,67.389999,67.389999,67.389999,67.389999,5520000,0.004621303,0.080234834
1961-05-18,66.989998,66.989998,66.989998,66.989998,4610000,-0.005935614,-0.164855072
1961-05-19,67.269997,67.269997,67.269997,67.269997,4200000,0.004179714,-0.088937093
1961-05-22,66.849998,66.849998,66.849998,66.849998,4070000,-0.006243482,-0.030952381
1961-05-23,66.68,66.68,66.68,66.68,3660000,-0.002542977,-0.100737101
1961-05-24,66.260002,66.260002,66.260002,66.260002,3970000,-0.00629871,0.084699454
1961-05-25,66.010002,66.010002,66.010002,66.010002,3760000,-0.003773015,-0.052896725
1961-05-26,66.43,66.43,66.43,66.43,3780000,0.006362642,0.005319149
1961-05-31,66.559998,66.559998,66.559998,66.559998,4320000,0.001956917,0.142857143
1961-06-01,66.559998,66.559998,66.559998,66.559998,3770000,0,-0.127314815
1961-06-02,66.730003,66.730003,66.730003,66.730003,3670000,0.002554162,-0.026525199
1961-06-05,67.080002,67.080002,67.080002,67.080002,4150000,0.005245002,0.130790191
1961-06-06,66.889999,66.889999,66.889999,66.889999,4250000,-0.002832484,0.024096386
1961-06-07,65.639999,65.639999,65.639999,65.639999,3980000,-0.018687397,-0.063529412
1961-06-08,66.669998,66.669998,66.669998,66.669998,3810000,0.015691636,-0.042713568
1961-06-09,66.660004,66.660004,66.660004,66.660004,3520000,-0.000149903,-0.076115486
1961-06-12,66.150002,66.150002,66.150002,66.150002,3260000,-0.007650795,-0.073863636
1961-06-13,65.800003,65.800003,65.800003,65.800003,3030000,-0.00529099,-0.070552147
1961-06-14,65.980003,65.980003,65.980003,65.980003,3430000,0.002735562,0.132013201
1961-06-15,65.690002,65.690002,65.690002,65.690002,3220000,-0.004395286,-0.06122449
1961-06-16,65.18,65.18,65.18,65.18,3380000,-0.007763769,0.049689441
1961-06-19,64.580002,64.580002,64.580002,64.580002,3980000,-0.009205247,0.177514793
1961-06-20,65.150002,65.150002,65.150002,65.150002,3280000,0.008826262,-0.175879397
1961-06-21,65.139999,65.139999,65.139999,65.139999,3210000,-0.000153538,-0.021341463
1961-06-22,64.900002,64.900002,64.900002,64.900002,2880000,-0.003684326,-0.102803738
1961-06-23,65.160004,65.160004,65.160004,65.160004,2720000,0.004006194,-0.055555556
1961-06-26,64.470001,64.470001,64.470001,64.470001,2690000,-0.010589364,-0.011029412
1961-06-27,64.470001,64.470001,64.470001,64.470001,3090000,0,0.148698885
1961-06-28,64.589996,64.589996,64.589996,64.589996,2830000,0.001861253,-0.084142395
1961-06-29,64.519997,64.519997,64.519997,64.519997,2560000,-0.001083744,-0.09540636
1961-06-30,64.639999,64.639999,64.639999,64.639999,2380000,0.001859919,-0.0703125
1961-07-03,65.209999,65.209999,65.209999,65.209999,2180000,0.008818069,-0.084033613
1961-07-05,65.629997,65.629997,65.629997,65.629997,3270000,0.006440699,0.5
1961-07-06,65.809998,65.809998,65.809998,65.809998,3470000,0.002742664,0.06116208
1961-07-07,65.769997,65.769997,65.769997,65.769997,3030000,-0.000607826,-0.126801153
1961-07-10,65.709999,65.709999,65.709999,65.709999,3180000,-0.00091224,0.04950495
1961-07-11,65.690002,65.690002,65.690002,65.690002,3160000,-0.000304322,-0.006289308
1961-07-12,65.32,65.32,65.32,65.32,3070000,-0.005632547,-0.028481013
1961-07-13,64.860001,64.860001,64.860001,64.860001,2670000,-0.007042238,-0.13029316
1961-07-14,65.279999,65.279999,65.279999,65.279999,2760000,0.006475455,0.033707865
1961-07-17,64.790001,64.790001,64.790001,64.790001,2690000,-0.007506097,-0.025362319
1961-07-18,64.410004,64.410004,64.410004,64.410004,3010000,-0.005865056,0.118959108
1961-07-19,64.699997,64.699997,64.699997,64.699997,2940000,0.004502298,-0.023255814
1961-07-20,64.709999,64.709999,64.709999,64.709999,2530000,0.00015459,-0.139455782
1961-07-21,64.860001,64.860001,64.860001,64.860001,2360000,0.002318065,-0.067193676
1961-07-24,64.870003,64.870003,64.870003,64.870003,2490000,0.000154209,0.055084746
1961-07-25,65.230003,65.230003,65.230003,65.230003,3010000,0.00554956,0.208835341
1961-07-26,65.839996,65.839996,65.839996,65.839996,4070000,0.009351418,0.352159468
1961-07-27,66.610001,66.610001,66.610001,66.610001,4170000,0.011695095,0.024570025
1961-07-28,66.709999,66.709999,66.709999,66.709999,3610000,0.001501246,-0.134292566
1961-07-31,66.760002,66.760002,66.760002,66.760002,3170000,0.000749558,-0.121883657
1961-08-01,67.370003,67.370003,67.370003,67.370003,3990000,0.009137223,0.258675079
1961-08-02,66.940002,66.940002,66.940002,66.940002,4300000,-0.006382677,0.077694236
1961-08-03,67.290001,67.290001,67.290001,67.290001,3650000,0.005228548,-0.151162791
1961-08-04,67.68,67.68,67.68,67.68,3710000,0.005795794,0.016438356
1961-08-07,67.669998,67.669998,67.669998,67.669998,3560000,-0.000147784,-0.040431267
1961-08-08,67.82,67.82,67.82,67.82,4050000,0.002216669,0.137640449
1961-08-09,67.739998,67.739998,67.739998,67.739998,3710000,-0.001179623,-0.083950617
1961-08-10,67.949997,67.949997,67.949997,67.949997,3570000,0.003100074,-0.037735849
1961-08-11,68.059998,68.059998,68.059998,68.059998,3260000,0.001618852,-0.086834734
1961-08-14,67.720001,67.720001,67.720001,67.720001,3120000,-0.004995548,-0.042944785
1961-08-15,67.550003,67.550003,67.550003,67.550003,3320000,-0.002510307,0.064102564
1961-08-16,67.730003,67.730003,67.730003,67.730003,3430000,0.002664693,0.03313253
1961-08-17,68.110001,68.110001,68.110001,68.110001,4130000,0.005610483,0.204081633
1961-08-18,68.290001,68.290001,68.290001,68.290001,4030000,0.002642784,-0.024213075
1961-08-21,68.43,68.43,68.43,68.43,3880000,0.002050066,-0.037220844
1961-08-22,68.440002,68.440002,68.440002,68.440002,3640000,0.000146164,-0.06185567
1961-08-23,67.980003,67.980003,67.980003,67.980003,3550000,-0.006721201,-0.024725275
1961-08-24,67.589996,67.589996,67.589996,67.589996,3090000,-0.005737084,-0.129577465
1961-08-25,67.669998,67.669998,67.669998,67.669998,3050000,0.001183637,-0.012944984
1961-08-28,67.699997,67.699997,67.699997,67.699997,3150000,0.000443313,0.032786885
1961-08-29,67.550003,67.550003,67.550003,67.550003,3160000,-0.002215569,0.003174603
1961-08-30,67.809998,67.809998,67.809998,67.809998,3220000,0.003848927,0.018987342
1961-08-31,68.07,68.07,68.07,68.07,2920000,0.003834272,-0.093167702
1961-09-01,68.190002,68.190002,68.190002,68.190002,2710000,0.001762921,-0.071917808
1961-09-05,67.959999,67.959999,67.959999,67.959999,3000000,-0.003372972,0.10701107
1961-09-06,68.459999,68.459999,68.459999,68.459999,3440000,0.007357269,0.146666667
1961-09-07,68.349998,68.349998,68.349998,68.349998,3900000,-0.001606792,0.13372093
1961-09-08,67.879997,67.879997,67.879997,67.879997,3430000,-0.006876386,-0.120512821
1961-09-11,67.279999,67.279999,67.279999,67.279999,2790000,-0.008839099,-0.186588921
1961-09-12,67.959999,67.959999,67.959999,67.959999,2950000,0.010107016,0.05734767
1961-09-13,68.010002,68.010002,68.010002,68.010002,3110000,0.000735771,0.054237288
1961-09-14,67.529999,67.529999,67.529999,67.529999,2920000,-0.00705783,-0.061093248
1961-09-15,67.650002,67.650002,67.650002,67.650002,3130000,0.001777032,0.071917808
1961-09-18,67.209999,67.209999,67.209999,67.209999,3550000,-0.006504109,0.134185304
1961-09-19,66.080002,66.080002,66.080002,66.080002,3260000,-0.01681293,-0.081690141
1961-09-20,66.959999,66.959999,66.959999,66.959999,2700000,0.013317145,-0.171779141
1961-09-21,66.989998,66.989998,66.989998,66.989998,3340000,0.000448014,0.237037037
1961-09-22,66.720001,66.720001,66.720001,66.720001,3070000,-0.004030408,-0.080838323
1961-09-25,65.769997,65.769997,65.769997,65.769997,3700000,-0.014238669,0.205211726
1961-09-26,65.779999,65.779999,65.779999,65.779999,3320000,0.000152075,-0.102702703
1961-09-27,66.470001,66.470001,66.470001,66.470001,3440000,0.010489541,0.036144578
1961-09-28,66.580002,66.580002,66.580002,66.580002,3000000,0.001654897,-0.127906977
1961-09-29,66.730003,66.730003,66.730003,66.730003,3060000,0.002252944,0.02
1961-10-02,66.769997,66.769997,66.769997,66.769997,2800000,0.000599341,-0.08496732
1961-10-03,66.730003,66.730003,66.730003,66.730003,2680000,-0.000598982,-0.042857143
1961-10-04,67.18,67.18,67.18,67.18,3380000,0.006743548,0.26119403
1961-10-05,67.769997,67.769997,67.769997,67.769997,3920000,0.008782331,0.159763314
1961-10-06,66.970001,66.970001,66.970001,66.970001,3470000,-0.011804575,-0.114795918
1961-10-09,67.940002,67.940002,67.940002,67.940002,2920000,0.014484112,-0.158501441
1961-10-10,68.110001,68.110001,68.110001,68.110001,3430000,0.002502193,0.174657534
1961-10-11,68.169998,68.169998,68.169998,68.169998,3670000,0.000880884,0.069970845
1961-10-12,68.160004,68.160004,68.160004,68.160004,3060000,-0.000146604,-0.166212534
1961-10-13,68.040001,68.040001,68.040001,68.040001,3090000,-0.001760607,0.009803922
1961-10-16,67.849998,67.849998,67.849998,67.849998,2840000,-0.002792519,-0.080906149
1961-10-17,67.870003,67.870003,67.870003,67.870003,3110000,0.000294842,0.095070423
1961-10-18,68.209999,68.209999,68.209999,68.209999,3520000,0.005009518,0.131832797
1961-10-19,68.449997,68.449997,68.449997,68.449997,3850000,0.003518516,0.09375
1961-10-20,68,68,68,68,3470000,-0.006574098,-0.098701299
1961-10-23,68.059998,68.059998,68.059998,68.059998,3440000,0.000882324,-0.008645533
1961-10-24,67.980003,67.980003,67.980003,67.980003,3430000,-0.00117536,-0.002906977
1961-10-25,68.339996,68.339996,68.339996,68.339996,3590000,0.005295572,0.04664723
1961-10-26,68.459999,68.459999,68.459999,68.459999,3330000,0.00175597,-0.072423398
1961-10-27,68.339996,68.339996,68.339996,68.339996,3200000,-0.001752892,-0.039039039
1961-10-30,68.419998,68.419998,68.419998,68.419998,3430000,0.001170647,0.071875
1961-10-31,68.620003,68.620003,68.620003,68.620003,3350000,0.002923195,-0.023323615
1961-11-01,68.730003,68.730003,68.730003,68.730003,3210000,0.001603031,-0.041791045
1961-11-02,69.110001,69.110001,69.110001,69.110001,3890000,0.005528852,0.211838006
1961-11-03,69.470001,69.470001,69.470001,69.470001,4070000,0.005209087,0.046272494
1961-11-06,70.010002,70.010002,70.010002,70.010002,4340000,0.007773154,0.066339066
1961-11-08,70.870003,70.870003,70.870003,70.870003,6090000,0.012283973,0.403225806
1961-11-09,70.769997,70.769997,70.769997,70.769997,4680000,-0.001411119,-0.231527094
1961-11-10,71.07,71.07,71.07,71.07,4180000,0.004239127,-0.106837607
1961-11-13,71.269997,71.269997,71.269997,71.269997,4540000,0.002814085,0.086124402
1961-11-14,71.660004,71.660004,71.660004,71.660004,4750000,0.005472247,0.046255507
1961-11-15,71.669998,71.669998,71.669998,71.669998,4660000,0.000139464,-0.018947368
1961-11-16,71.620003,71.620003,71.620003,71.620003,3980000,-0.000697572,-0.145922747
1961-11-17,71.620003,71.620003,71.620003,71.620003,3960000,0,-0.005025126
1961-11-20,71.720001,71.720001,71.720001,71.720001,4190000,0.00139623,0.058080808
1961-11-21,71.779999,71.779999,71.779999,71.779999,4890000,0.000836559,0.167064439
1961-11-22,71.699997,71.699997,71.699997,71.699997,4500000,-0.001114544,-0.079754601
1961-11-24,71.839996,71.839996,71.839996,71.839996,4020000,0.001952566,-0.106666667
1961-11-27,71.849998,71.849998,71.849998,71.849998,4700000,0.000139226,0.169154229
1961-11-28,71.75,71.75,71.75,71.75,4360000,-0.001391761,-0.072340426
1961-11-29,71.699997,71.699997,71.699997,71.699997,4550000,-0.000696906,0.043577982
1961-11-30,71.32,71.32,71.32,71.32,4210000,-0.005299819,-0.074725275
1961-12-01,71.779999,71.779999,71.779999,71.779999,4420000,0.00644979,0.049881235
1961-12-04,72.010002,72.010002,72.010002,72.010002,4560000,0.003204277,0.031674208
1961-12-05,71.93,71.93,71.93,71.93,4330000,-0.001110985,-0.050438596
1961-12-06,71.989998,71.989998,71.989998,71.989998,4200000,0.000834117,-0.030023095
1961-12-07,71.699997,71.699997,71.699997,71.699997,3900000,-0.004028351,-0.071428571
1961-12-08,72.040001,72.040001,72.040001,72.040001,4010000,0.004742036,0.028205128
1961-12-11,72.389999,72.389999,72.389999,72.389999,4360000,0.004858384,0.087281796
1961-12-12,72.639999,72.639999,72.639999,72.639999,4680000,0.003453516,0.073394495
1961-12-13,72.529999,72.529999,72.529999,72.529999,4890000,-0.001514317,0.044871795
1961-12-14,71.980003,71.980003,71.980003,71.980003,4350000,-0.007583014,-0.110429448
1961-12-15,72.010002,72.010002,72.010002,72.010002,3710000,0.000416769,-0.147126437
1961-12-18,71.760002,71.760002,71.760002,71.760002,3810000,-0.00347174,0.026954178
1961-12-19,71.260002,71.260002,71.260002,71.260002,3440000,-0.00696767,-0.097112861
1961-12-20,71.120003,71.120003,71.120003,71.120003,3640000,-0.001964622,0.058139535
1961-12-21,70.860001,70.860001,70.860001,70.860001,3440000,-0.003655821,-0.054945055
1961-12-22,70.910004,70.910004,70.910004,70.910004,3390000,0.000705659,-0.014534884
1961-12-26,71.019997,71.019997,71.019997,71.019997,3180000,0.001551163,-0.061946903
1961-12-27,71.650002,71.650002,71.650002,71.650002,4170000,0.008870811,0.311320755
1961-12-28,71.690002,71.690002,71.690002,71.690002,4530000,0.000558269,0.086330935
1961-12-29,71.550003,71.550003,71.550003,71.550003,5370000,-0.001952839,0.185430464
1962-01-02,71.550003,71.959999,70.709999,70.959999,3120000,-0.008246037,-0.418994413
1962-01-03,70.959999,71.480003,70.379997,71.129997,3590000,0.002395688,0.150641026
1962-01-04,71.129997,71.620003,70.449997,70.639999,4450000,-0.006888767,0.239554318
1962-01-05,70.639999,70.839996,69.349998,69.660004,4630000,-0.013873089,0.040449438
1962-01-08,69.660004,69.839996,68.169998,69.120003,4620000,-0.007751952,-0.002159827
1962-01-09,69.120003,69.93,68.830002,69.150002,3600000,0.000434013,-0.220779221
1962-01-10,69.150002,69.580002,68.620003,68.959999,3300000,-0.002747693,-0.083333333
1962-01-11,68.959999,69.540001,68.57,69.370003,3390000,0.005945534,0.027272727
1962-01-12,69.370003,70.169998,69.230003,69.610001,3730000,0.00345968,0.100294985
1962-01-15,69.610001,69.959999,69.059998,69.470001,3450000,-0.002011205,-0.075067024
1962-01-16,69.470001,69.610001,68.68,69.07,3650000,-0.005757895,0.057971014
1962-01-17,69.07,69.309998,68.129997,68.32,3780000,-0.010858549,0.035616438
1962-01-18,68.32,68.730003,67.75,68.389999,3460000,0.001024576,-0.084656085
1962-01-19,68.389999,70.080002,68.139999,68.75,3800000,0.005263942,0.098265896
1962-01-22,68.75,69.370003,68.449997,68.809998,3810000,0.000872698,0.002631579
1962-01-23,68.809998,68.959999,68,68.290001,3350000,-0.007556998,-0.120734908
1962-01-24,68.290001,68.68,67.550003,68.400002,3760000,0.001610792,0.12238806
1962-01-25,68.400002,69.050003,68.099998,68.349998,3560000,-0.000731053,-0.053191489
1962-01-26,68.349998,68.669998,67.830002,68.129997,3330000,-0.003218742,-0.064606742
1962-01-29,68.129997,68.5,67.550003,67.900002,3050000,-0.003375826,-0.084084084
1962-01-30,67.900002,68.650002,67.620003,68.169998,3520000,0.003976377,0.154098361
1962-01-31,68.169998,69.089996,68.120003,68.839996,3840000,0.009828341,0.090909091
1962-02-01,68.839996,69.650002,68.559998,69.260002,4260000,0.006101192,0.109375
1962-02-02,69.260002,70.019997,69.019997,69.809998,3950000,0.007941034,-0.072769953
1962-02-05,69.809998,70.300003,69.419998,69.879997,3890000,0.001002707,-0.015189873
1962-02-06,69.879997,70.32,69.410004,69.959999,3650000,0.001144848,-0.061696658
1962-02-07,69.959999,70.669998,69.779999,70.419998,4140000,0.006575172,0.134246575
1962-02-08,70.419998,70.949997,70.160004,70.580002,3810000,0.002272139,-0.079710145
1962-02-09,70.580002,70.830002,69.93,70.480003,3370000,-0.001416818,-0.115485564
1962-02-12,70.480003,70.809998,70.139999,70.459999,2620000,-0.000283825,-0.222551929
1962-02-13,70.459999,70.889999,70.07,70.449997,3400000,-0.000141953,0.297709924
